address,currency,price,expenses,size,bedrooms,bathrooms,listing_url,website,url,description,timestamp
"Libertador 400
                ",USD,5000,N/A,260,4,4,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--14819908,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-10,"Excelente departamento de 4 dormitorios en 260m2 totales en recoleta.

 Amoblado 

hall, living comedor, toilette, cocina independiente con comedor diario, lavadero independiente, dependencia con baño de servicio, master suite con vestidor, 2 dormitorios con placard en suite, dormitorio con placard.

Calefacción por losa radiante
agua caliente central
equipos de aire acondicionado en todos los",2025-08-03T15:02:50.998735
"Alcorta 3200
                ",USD,10000,95000,271,3,4,https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-4-ambientes--15526661,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-10,"Excelente semipiso super exclusivo de 3 dormitorios en suite de 271m2 en mini granbourg barrio parque. 

Palier privado, hall, living, comedor, cocina independiente con comedor diario, toilette, dependencia con baño de servicio, lavadero independiente, family, dormitorio en suite con placard, dormitorio en suite con vestidor, amplia master suite con baño compartimentado con doble vestidor y",2025-08-03T15:02:50.999842
"Las Heras 3000
                ",USD,5000,260000,180,3,4,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--15011701,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-10,"Excelente departamento 3 dormitorios de 202m2 totales en recoleta.

Hall, living con balcón y vista abierta a parque las heras, toilette, comedor independiente, cocina independiente, dependencia con baño de servicio, master suite con vestidor, 2 dormitorios en suite con placard. Cochera cubierta y baulera.

Aire acondicionado y calefacción central abastecida individualmente

amenities
piscina",2025-08-03T15:02:51.000928
"Maure 1700
                ",$,5000000,850000,197,3,4,https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-4-ambientes--17757605,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-10,"Venta con renta  se trata de un departamento de cuatro (04) ambientes, con dependencia, el edificio: cuenta con amplia recepción de categoría, dos (02) ascensores, encargado permanente y piscina . El departamento: se encuentra en un 4to. Piso, con doble entrada (servicio y principal) orientado norte y sur. Cocina comedor, lavadero y dependencia con baño. Por acceso principal, se accede al área",2025-08-03T15:02:51.001999
"Arcos 1800
                ",USD,2000,N/A,130,3,3,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-barrancas-4-ambientes--17759737,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-10,"A metros de barrancas de belgrano. Orientado a 1 cuadra de la casa del angel , y situado hacia cabildo y jose hernandez (subte linea d). 
Se encuentra esta unidad con 3 dormitorios, muy luminoso con conchera. 
Ideal para gente contrada y embajadas. 

- Kp418294 - kpt080102 - 
 -   publicado usando kiteprop crm inmobiliario",2025-08-03T15:02:51.003052
"Av Del Libertador 5900, Piso 8
                ",$,1900000,370000,87,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17774003,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-10,"[Mel-12432]

excelente 4 ambientes con cochera y vista abierta! 

Acepta mascota

semipiso con amplia recepción con salida al balcón corrido, comedor separado, toilette de recepción, 3 dormitorios amplios con placards cómodos, baño completo. Lavadero integrado. Cochera fija cubierta en el primer subsuelo. Baulera en el mismo piso saliendo por la puerta de servicio. 
El edificio cuenta con",2025-08-03T15:02:51.004499
"Av Santa fe al 2100
                ",$,1100000,548992,146,4,4,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17777766,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Apto credito  financiacion 
oportunidad  alquiler con opcion a compra.
Piso alto! 
Imperdible venta de 4 o 5 ambientes con dependencia
piso completo con 2 ascensores.
Living comedor apaisado todo al frente del edificio con salida a balcón corrido y vista hacia av. Santa fe
los dormitorios al contra frente con salida a balcón, muy luminosos.
Doble circulación
pisos de madera
cocina amplia con mucha",2025-08-03T15:02:59.872438
"O'Higgins  al 2800
                ",$,1748000,280000,85,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17778852,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Departamento a estrenar en alquiler sobre la calle o'higgins al 2800, entre avenida congreso y quesada.
4 ambientes, 3 dormitorios. Un dormitorio en suite y con salida al balcón.

Cocina.

2 baños.

Cuenta con una cochera.

Espacio para lavarropas. 

Muy luminoso.

No tiene encargado con vivienda.

Importante: todas las condiciones y requisitos no son negociables. 

Condiciones:
- alquiler por 2",2025-08-03T15:02:59.873578
"Av F Lacroze 2200, Piso 27
                ",USD,4500,1150000,297,3,3,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17780526,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Exclusivo triplex con detalles de caterogía, amoblado, de 5 ambientes con increibles vistas al río desde los pisos 25, 26, y 27. Integramente refaccionado a nuevo. 
Mirá el video y recorré la propiedad  además, en esta propiedad te ofrecemos visitas virtuales, consultanos 
doble entrada (principal y de servicio), gran living comedor de 13 metros de largo, amplia cocina comedor diario, toilette de",2025-08-03T15:02:59.874688
"Av Callao  esq Posadas gran TERRAZA
                ",USD,3645,945000,156,3,3,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17780702,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Viva como en una casa en plena recoleta.
        
Gran terraza con parrilla-
alquiler mas expensas mas los servicios.-

Recepcion en l, o sea living y comedor apaisado a la terraza. Pisos de parquet en toda la casa,

muy cuidada en todos sus detalles.

3dormitorios, uno de ellos en suite con doble profusion de placards corredizos de piso a techo vidriados.

Familly room, ideal para la",2025-08-03T15:02:59.875810
"Av Callao  esq Posadas gran TERRAZA
                ",USD,3645,945000,156,3,3,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17780719,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Viva como en una casa en plena recoleta.
        
Gran terraza con parrilla-
alquiler mas expensas mas los servicios.-

Recepcion en l, o sea living y comedor apaisado a la terraza. Pisos de parquet en toda la casa,

muy cuidada en todos sus detalles.

3dormitorios, uno de ellos en suite con doble profusion de placards corredizos de piso a techo vidriados.

Familly room, ideal para la",2025-08-03T15:02:59.876916
"Arenales 1497
                ",USD,1300,590000,150,3,3,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--17787764,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"* Frente a la plaza vicente lopez *
sus hijos lo agradeceran. :)
Fantastico piso en la esquina de arenales y parana con vista a la plaza vicente lopez, la mas linda de buenos aires.
Alquiler amoblado, techos muy altos.
Alquiler mas expensas mas servicios  (hay video que se envia a pedido)
el departamento de 150m2 tiene 3 dormitorios, el principal en suite con hidromasaje.
Los otros dos dormitorios",2025-08-03T15:02:59.878012
"Arenales al 1500 FRENTE A PLAZA
                ",USD,1300,590000,150,3,3,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-4-ambientes--17787771,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"* Frente a la plaza vicente lopez *
sus hijos lo agradeceran. 
Alquiler mas expensas mas servicios.-
Fantastico piso en la esquina de arenales y parana con vista a la plaza vicente lopez, la mas linda de buenos aires.
Alquiler amoblado, techos muy altos.
Alquiler mas expensas mas servicios  (hay video que se envia a pedido)
el departamento de 150m2 tiene 3 dormitorios, el principal en suite con",2025-08-03T15:02:59.879127
"Santa Fe 1700
                ",$,1200000,400000,100,4,N/A,https://www.argenprop.com/departamento-en-alquiler-en-barrio-norte-5-ambientes--17824243,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Departamento en señorial edificio de estilo. Seguridad 24 hs. Inmejorable ubicación. Se ingresa por un hall de entrada de 3x4 m a un living de 5,50x3 m. Con 4 dormitorios (3 de 4x3 m y otro de 3x3 m.) Cocina comedor de 3,50x3,50 m.",2025-08-03T15:02:59.880267
"Scalabrini Ortiz 3200, Piso 7
                ",USD,2500,N/A,140,3,4,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17824157,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Alquiler exclusivo piso en palermo chico
ubicado en una de las zonas más buscadas de la ciudad, este piso en séptimo nivel se distingue por su amplitud, luminosidad y excelente calidad constructiva.
La unidad forma parte de un edificio de sólida estructura, con servicio de seguridad las 24 horas. Al ingresar, nos recibe un amplio living comedor con grandes ventanales que otorgan una excelente",2025-08-03T15:02:59.881345
"Godoy cruz al 3000
                ",USD,2800,800000,140,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17824785,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Quartier demaria torre 2 - palermo

excelente 4 ambientes con dependencia + cochera fija.
Amplio living comedor con salida a balcon cerrado.
Cocina con comedor diario. Dependencia de servicio con baño.
3 dormitorios, dormitorio principal en suite.

1 cochera fija y cubierta, con posibilidad de segunda cochera.

Exclusivo complejo compuesto por dos torres de 27 pisos ubicado en palermo nuevo.",2025-08-03T15:02:59.882445
"Amenabar 800, Piso 7
                ",$,1950000,430000,150,3,2,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-4-ambientes--17825092,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"[Mel-12476]

amplio semipiso de 4 ambientes con dependencias y cochera en ubicación privilegiada
descubrí este semipiso que combina espacio, luz y confort. Ubicado al contrafrente, garantiza la tranquilidad que buscás, mientras que su excelente orientación lo inunda de luz natural durante todo el día. El palier privado te da la bienvenida a esta propiedad única. La amplia recepción. El semipiso",2025-08-03T15:02:59.883539
"Luis Maria Campos 70
                ",USD,2500,750000,112,3,2,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17825373,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Espectacular departamento en  alquiler torre palermo view piso alto, vista a rio, amenities premium
ubicado estratégicamente en el corazón de palermo, este exclusivo departamento de 4 ambientes ofrece una experiencia única de confort y vistas inigualables. A solo dos cuadras de la línea d del subte y de la avenida libertador, con fácil acceso a todos los medios de transporte y principales accesos",2025-08-03T15:02:59.884646
"Avenida Alvear y Callao
                ",,,N/A,N/A,5,5,https://www.argenprop.com/departamento-en-alquiler-en-recoleta-8-ambientes--17846354,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Unico piso de categoria
construido por el  arquitecto héctor ayerza.
Amplio palier privado con hall de recepción.
Living-comedor con excelente luz y gran amplitud,
techos altos 
escritorio de gran dimension, 
cocina con isla y  antecocina con despensa,
sector de servicio con habitacion y baño completo.
Lavadero.
Comedor diario con vista a jardín interno  
4 dormitorios , 2 en suite.",2025-08-03T15:02:59.885798
"Honduras al 5600
                ",$,950000,130000,85,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17847772,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Amplio departamento de 4 ambientes al frente con balcon corrido. Consta de living comedor con salida al balcon, 3 dormitorios, cómoda cocina, baño completo, lavadero. En excelente ubicación calle honduras 5600 entre bondpland y fitz roy,  avda. J. B. Justo, metrobus,  colectivos: 34, 39, 93, 108, 111, 140, 151, 166, 168.  

Pida tasación: efectuada por profesionales, que analizan permanentemente",2025-08-03T15:02:59.886976
"Olazabal al 2800
                ",USD,1100,310000,100,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-belgrano-5-ambientes--17879021,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"En el corazon de belgrano piso 17 con toda la vista y sol. Amplio living- comedor a balcón, escritorio o cuarto dormitorio, tres dormitorios todos externo, cocina office y lavadero, baño completo y toilette. Expensas $ 310.000 (aysa incluida) abl $ 44.000.",2025-08-03T15:02:59.888159
"Jorge Luis Borges   2100
                ",$,1000000,190000,70,3,N/A,https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--17892044,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Departamento en alquiler - palermo, caba.
-Ubicada entre las calles guatemala y paraguay.
-Ubicación privilegiada: cerca de locales gastronómicos, paseos comerciales, bares, bancos, universidades, líneas de subtes, entre otros.
-Edificio de categoría.
-Departamento de 4  ambientes
-vista abierta
-living comedor muy amplio con salida al balcon
- balcon muy amplio al contrafrente abierto

-cocina",2025-08-03T15:02:59.889345
"Aráoz 2300, Piso 3
                ",$,1500000,600000,123,4,3,https://www.argenprop.com/departamento-en-alquiler-en-palermo-6-ambientes--17895003,argenprop,https://www.argenprop.com/inmuebles/alquiler/belgrano-o-br-norte-o-palermo/3-dormitorios-o-4-dormitorios-o-5-o-mas-dormitorios?pagina-11,"Impecable semipiso al frente, ubicado en el 3° piso de un edificio de categoría, sobre una cuadra tranquila de palermo. El entorno combina la vida residencial tradicional con acceso inmediato a servicios, comercios, espacios verdes y transporte público.

El ingreso es por palier privado, con ascensor exclusivo, lo que brinda privacidad, comodidad y circulación independiente, características",2025-08-03T15:02:59.890441
